,x,y,id
106,7.545581387110692,8.386401126667948,2
107,-1.1328005541567214,-2.142467560978777,1
108,5.291255136037037,6.121930938410205,2
109,-2.6838963009055745,-3.2241897980239784,1
110,5.095427870222641,1.600374113529196,0
111,5.709293844597781,8.546290271451328,2
112,-1.21771020590983,-4.090899795386082,1
113,5.59168546739628,1.680611319549351,0
114,-2.5755385144736973,-3.7310607372885336,1
115,5.758762369330498,2.4950977626321897,0
116,6.65613515796616,8.056296238454628,2
117,8.28894012570558,7.207754970306876,2
118,5.661512812154106,1.920046067675786,0
119,-1.968693845331292,-3.61301920934965,1
120,6.294112301142738,8.114717550445514,2
121,-2.1677731112401126,-3.6850005347100843,1
122,5.782995857359312,0.6298911889244385,0
123,5.340476067296337,2.195696743913844,0
124,6.450973598180778,2.5429091168075812,0
125,5.881803003176478,1.274030976063717,0
126,6.132234214731104,8.555853738018083,2
127,-0.899709235485663,-4.2141406496357945,1
128,6.90283274948183,9.862065876241058,2
129,6.344500987820799,9.559291076737487,2
130,5.893599153586237,1.7905009002218821,0
131,4.876289459274059,2.5411512242344148,0
132,-1.50537149090822,-3.494694658310466,1
133,6.049397699851788,2.6771495735899227,0
134,5.259428825274323,6.939704630735726,2
135,-2.5856519620219913,-3.5770700613438646,1
136,5.4874390170975555,6.588703182364001,2
137,-3.4467505991758047,-4.23691528308975,1
138,5.049647850808842,0.22887920586352628,0
139,6.4027532248808114,8.876079768883358,2
140,6.457537644548635,8.51185138363501,2
141,5.962929228903718,2.842978142722729,0
142,7.065550803580887,7.871554693104958,2
143,6.011132761511939,2.100416162894409,0
144,5.91542097443807,1.2080764584470178,0
145,-1.8988945029189217,-3.2747184963332683,1
146,-0.47612453752449835,-3.511443579692397,1
147,4.992705884936813,8.529154015780632,2
148,4.467039888251325,2.309640776125531,0
149,-2.4415781626705453,-3.3105146764738342,1
150,5.2927956989626175,8.459424555930338,2
151,3.871330900853839,2.2193732976175804,0
152,-2.0835658736682894,-4.027264559657835,1
153,7.734042786921577,0.9892023351053143,0
154,-0.8362565625323236,-4.353376579160012,1
155,6.637467616971577,8.734761050804702,2
156,6.799010471554726,6.50608440542364,2
157,5.870760605349396,3.344159037280985,0
158,6.27314332123433,1.399540709743976,0
159,-1.506048086091757,-3.6832193588640667,1
160,-1.5431489347780138,-2.6326438797061513,1
161,-1.573967285659809,-4.127062931569836,1
162,6.340156530793486,7.334234160631457,2
163,5.04033522770157,1.412267436272203,0
164,6.413449078782316,0.22682860190809762,0
165,6.595999370274626,7.945760286019491,2
166,-1.9761041495750402,-5.0497594057536315,1
167,2.606110107318811,3.7126801220329004,0
168,6.326744164689962,7.7228820541990535,2
169,7.913144290500826,2.6620807758115514,0
170,-1.4888566173820448,-3.2945317385109343,1
171,-2.9066974187983914,-2.6955576373592685,1
172,6.909334142762534,8.173538254024429,2
173,5.450225315021554,2.829761944578882,0
174,5.943026726411342,8.554086895385892,2
175,4.524132043101121,1.537352961455427,0
176,3.5095366392507326,1.743689234479049,0
177,4.281904828039287,0.9816876212552041,0
178,-0.9043612086364852,-3.8583440328861838,1
179,6.32221263508666,8.866605646941865,2
180,7.54729270867259,1.9715952463568802,0
181,-1.597411496323225,-4.718920490398968,1
182,-1.6191010709019142,-4.430502177795729,1
183,5.753549970428004,1.0338291392549817,0
184,-1.2035877682029854,-3.4764198136662525,1
185,6.162594122472381,1.1800351059379497,0
186,6.337114259024019,8.349275272012926,2
187,7.332037521956676,6.820257020528064,2
188,7.108196365832678,7.340310761133735,2
189,-1.7781281550007564,-3.0906833191736873,1
190,6.607864466110084,8.417539561066269,2
191,-2.355608904983861,-5.045938366956558,1
192,7.984524080144282,9.376067816592858,2
193,6.766372435870787,7.823162956888775,2
194,5.040623666631733,7.987911486599423,2
195,-1.3566482668718463,-2.957204584526324,1
196,-1.64869068445489,-4.282820956672395,1
197,6.1821205082675625,8.137972944283474,2
198,6.231932826324253,6.983667440557562,2
199,5.906797704722171,8.930839471181972,2
200,6.222603942769893,7.25207225898708,2
201,-1.0441747832759776,-3.4559858798675123,1
202,-2.540431426672547,-3.082397010440907,1
203,4.53263200866196,1.7416193966542748,0
204,-1.9655369949564863,-3.5234312286313565,1
205,5.368170867046918,3.7329317615832345,0
206,7.312933128329525,9.333147170912717,2
207,6.568708145862265,8.156322541024625,2
208,-4.345239969883003,-3.6519367407191257,1
209,-1.4913515666939696,-4.2715021476145685,1
210,-2.651693617962912,-4.242732480229616,1
211,-2.3940720882312547,-2.4247031927591824,1
212,-1.919481141001762,-3.9228784872475977,1
213,-1.0614235261304172,-2.997685386112499,1
214,6.389374750773532,1.3024040459066375,0
215,5.959305042712401,8.207229892407145,2
216,4.609553491493948,1.0350924152744052,0
217,-0.5445701499087677,-3.0520426682643698,1
218,5.260659400419456,9.962835351686097,2
219,-2.2060489694326897,-2.0782889248163237,1
220,4.691622279715181,1.8086414533156698,0
221,5.247977423784285,1.6200528026241268,0
222,6.728271639969841,2.1291852772937654,0
223,-1.9726643691111945,-1.5217260595211997,1
224,3.7006954800250043,2.3864885896116497,0
225,6.371649313583812,0.5235773923362166,0
226,-2.601794852917398,-3.200170696078678,1
227,-1.651891968283794,-4.31020920433507,1
228,6.535133462171925,1.7366927973885384,0
229,5.093658228609897,8.46410553897922,2
230,6.2131860022727246,7.368678456285117,2
231,6.1138158966469245,1.5746400031146819,0
232,6.966634476395829,7.819284057191952,2
233,-0.7846868501291683,-4.638623010599655,1
234,-1.873810560696449,-4.812196972794785,1
235,-1.7132394804934903,-4.086564016775889,1
236,5.74911102844257,7.991596847181724,2
237,-1.1358671796153303,-4.69067102714278,1
238,-1.6595841419139874,-3.0979421852627844,1
239,7.059110876138608,7.590173906586904,2
240,-0.9467825697036918,-4.804633766921354,1
241,-1.7071456473665902,-2.6218338294914627,1
242,6.885234066293823,3.9737004221927723,0
243,4.936495162284934,1.7915782481706746,0
244,6.960606782953391,8.270046190605816,2
245,-0.235796273583339,-4.428689896855993,1
246,5.70020640042797,0.11269087092943231,0
247,6.182149433552258,2.680529417905426,0
248,-1.3654454622083314,-3.459050943821548,1
249,6.6174047557187325,8.939125714339065,2
250,6.731082904995592,2.7157516758474305,0
251,5.318734687802016,1.1923449939456123,0
252,-0.7347051255062371,-3.0577191223910436,1
253,2.8348620612123847,1.1517739666020559,0
254,6.789084589940115,1.0362161802279748,0
255,-2.1819308100741117,-3.0101472078510936,1
256,5.255881858280023,9.008405971820329,2
257,-2.4103544748366,-4.737574750082293,1
258,7.443952185324305,7.143017838097088,2
259,5.891628741544894,1.3610276594389215,0
260,6.905241673707912,7.820099742999407,2
261,7.946574396731187,7.98396707524587,2
262,6.660356667276872,9.02527720115745,2
263,8.484135157565078,7.444114360391064,2
264,-0.18604832091308654,-2.695873869443751,1
265,6.085584475661733,1.510785381972108,0
266,5.635814100938051,8.3282688023007,2
267,8.325683822718906,8.64831800878772,2
268,6.452912741192126,0.9016876156893429,0
269,-0.8009433745761206,-3.960569943371282,1
270,5.520215795238771,0.9878029134533618,0
271,4.995647103125752,0.7393724135514709,0
272,5.141354541780656,0.998100840256446,0
273,7.999701301594524,7.297033911553638,2
274,-0.9871457126579891,-2.617291307194515,1
275,5.850990126447151,6.436092741597925,2
276,5.730182611456193,2.4420026116486055,0
277,-1.3918443681604957,-4.021294483903361,1
278,-1.7981335115322892,-3.502593349838144,1
279,6.776742688451559,9.521933380025647,2
280,-1.378590072813303,-3.7161570817678244,1
281,6.985295013384907,8.56171509644846,2
282,6.996367230363332,8.060417669177042,2
283,-3.018949060221627,-4.6984163882060805,1
284,6.332814600635424,8.085931808892292,2
285,8.264632463316053,9.214538050063645,2
286,4.933011798663347,1.3060762550525797,0
287,-1.0162620053244487,-3.7918061343423353,1
288,-0.8154733339552658,-1.5476884958542159,1
289,0.4834118106652121,-2.853651790155552,1
290,-2.5218147982181716,-3.682281586979411,1
291,6.011188505639762,0.03204604127433708,0
292,-3.327181025457062,-4.40985551265044,1
293,6.807780800007377,7.487542411922682,2
294,-0.4159387019054839,-2.759687264401408,1
295,3.2068366149126426,2.5611704657260828,0
296,5.881015441425599,8.174474776040057,2
297,-1.7212720261826406,-4.183985044723662,1
298,-2.6029470643265675,-3.9741170694153434,1
299,5.202987880079595,9.175003700123854,2
300,-1.423120807552655,-3.8065665227815977,1
301,5.704548223976655,2.35850157368196,0
302,-1.2912722444979465,-3.5649799855475077,1
303,5.990785174619466,6.839534852815668,2
304,5.57538348978596,9.821360142637253,2
305,6.162995889571256,0.4792276090844345,0
306,7.522322386794414,6.586874771861054,2
307,8.003067938919333,8.39218578373184,2
308,-2.2355195275162214,-4.168828614719695,1
309,-1.0547076571700322,-4.03101275944142,1
310,6.786266574339762,9.073659343674462,2
311,-0.06027203938687342,-2.1523595557052553,1
312,4.814845873379797,1.5167854927982576,0
313,-1.9013692654662115,-4.403162024479589,1
314,5.031715262612676,4.09371052659859,0
315,-0.8070780044507059,-3.8599590884080053,1
316,7.35959216684877,3.0935546534867617,0
317,4.816484773983949,0.7368797639408025,0
318,4.486731730813481,2.362594836041647,0
319,6.202072255262195,1.0971740153253082,0
320,7.231372661883144,1.1479581889531918,0
321,7.337076718058495,0.5397507578219558,0
322,6.407429314518229,8.676898489522982,2
323,6.230859518254557,2.5635530992827387,0
324,5.809367249676722,1.424214551200665,0
325,0.6102092557355463,-2.8893198214598206,1
326,-2.601511188983821,-2.9622940226264576,1
327,-0.6918143404389848,-3.3502247439303208,1
328,-0.7746996097236902,-4.62806768864909,1
329,-3.1297854085453682,-5.0760482281978705,1
330,0.002500057835781,-3.4413188653235793,1
331,-2.3041054814103776,-3.09235002470195,1
332,-0.0026819189069853255,-3.8312744010313815,1
333,-1.3673840701968036,-3.5251598230474337,1
334,5.572191067539488,7.641804783287552,2
335,6.56813980626745,9.143328538140977,2
336,-1.7464689598406102,-3.508512391539,1
337,7.756890951782632,7.63163600869454,2
338,-2.51762256815299,-3.6585397004049636,1
339,-0.8188178551022791,-4.490374246148951,1
340,-2.4237436339596767,-4.932030731153753,1
341,5.513669977950265,1.130373590680894,0
342,5.807313631231994,0.8260431580843164,0
343,-0.8943033543399743,-2.909674491182114,1
344,7.6184249362288865,7.4107246135533735,2
345,-1.4410084863582817,-3.5899816124633674,1
346,-1.3490777517118482,-3.7108070265497686,1
347,5.3218329652083955,1.9495991946404763,0
348,5.138471822232173,3.3308318198279614,0
349,-1.968567306337651,-6.558201406817018,1
350,5.595736933952806,1.1311029719420387,0
351,6.606509175960647,1.4744808432794565,0
352,5.8948770435012054,7.807464884623664,2
353,-2.363579607638531,-3.7259610032443162,1
354,-1.3058109577056523,-4.84887816286593,1
355,6.417789693562843,6.431578384690341,2
356,4.374927118892325,2.560491225385859,0
357,-1.0866049472783377,-1.7884329322041788,1
358,6.263261548024428,1.2643786401360515,0
359,3.3678641900742465,0.6425201132852978,0
360,6.205441524298792,9.526897645953017,2
361,7.816445983231535,9.197002677115206,2
362,7.024686465319853,7.18288963356898,2
363,-0.05261280966740034,-4.0283173008572355,1
364,6.698642446783529,7.317773981480971,2
365,6.748708856058569,0.3839409038250927,0
366,6.19952106827468,8.665990222139058,2
367,8.253248272971264,7.740552788458892,2
368,7.042647772082461,7.916371437828743,2
369,-1.8617373445729772,-3.1371396833288694,1
370,-1.7128103017788752,-3.243028259259525,1
371,5.838553582440541,0.9666501870721383,0
372,-1.393576886398604,-4.871146820157935,1
373,5.4738818079532425,1.352295691071326,0
374,4.621142745391587,1.7959333267424815,0
375,5.832826859818031,1.904565135866362,0
376,5.079804911625821,1.5821154498392573,0
377,-0.15681493415073566,-2.659896137934086,1
378,-1.894340784092968,-3.785795392821859,1
379,-2.313852067335177,-3.608613305137865,1
380,-2.073574277962443,-3.2635997623262765,1
381,6.773731853987642,8.268274145815548,2
382,4.995996964565678,8.276503644429509,2
383,-2.6020617099213874,-3.9210818860464074,1
384,-1.3743051609688899,-4.107674555329061,1
385,5.133822253656025,8.787458718367903,2
386,-2.430821206417763,-3.004015078703049,1
387,5.655913403879644,1.33533052499061,0
388,7.004763101799975,1.9065998672779942,0
389,5.693390719884464,0.41508267169914603,0
390,5.769161431733618,1.091210152545858,0
391,5.766018385401828,2.5601818136615386,0
392,-2.4207146410953566,-4.370357781737491,1
393,5.759908602712797,1.3671159735232223,0
394,5.02210595735685,0.3931897759901617,0
395,-2.212536189876904,-2.9561901529399353,1
396,3.5856845307702208,3.09195922866449,0
397,5.12538866245419,9.779579155246536,2
398,8.673936314492096,8.874460421600773,2
399,-1.450262776272648,-4.486254897515665,1
400,6.592851008120853,8.246119660860552,2
401,4.443267505357726,10.105828486076142,2
402,7.2457802486568506,6.9211579403672765,2
403,4.9456493044380645,2.6580075991881538,0
404,6.778979368591922,7.187959913986461,2
405,-0.9758793696563733,-3.078714562266705,1
406,5.166930616872665,1.0892227229883247,0
407,6.091088830023367,2.9479736006102675,0
408,-1.1209322113961377,-4.151728318790964,1
409,-0.9294435983572111,-2.4711873680067997,1
410,5.552994386124862,8.115555637505558,2
411,6.157140725394413,0.6185939758943133,0
412,5.754748816059705,7.698172717939909,2
413,4.822755177434663,2.8967614479133728,0
414,-0.796445048691512,-3.2938232768256754,1
415,-2.0675636850386545,-2.7411317020310477,1
416,7.092066615131468,8.60955916093575,2
417,6.26484199670463,0.32390645994848843,0
418,7.551071054028185,8.096479639214921,2
419,6.883079826841207,7.8487195973333765,2
420,5.981055823536856,2.0676808826651656,0
421,6.138078718595166,9.241148518149556,2
422,6.775513623680771,3.107109036166753,0
423,-2.3564083493729617,-4.253470543150376,1
424,-0.9206643159588628,-4.69945667340761,1
425,5.873166156486646,1.1137519894706767,0
426,4.912873286089162,8.523943095102195,2
427,4.6867200464386425,7.070682677027192,2
428,7.306472873357071,9.066012176980744,2
429,5.382078585415055,1.412262686610669,0
430,4.889358709878485,1.9227455133867712,0
431,6.772554169674361,8.234683634594168,2
432,4.929965973379435,0.7714395772917227,0
433,6.1671860896693484,-0.15173334806141292,0
434,6.30577745508609,8.923740405239291,2
435,-1.069498406860557,-3.6885302187046904,1
436,5.562628032114992,0.9866672296760329,0
437,5.61897595814758,2.5313011544534842,0
438,5.6699179824578545,2.114606231329746,0
439,6.826265748618723,2.1563695297948153,0
440,-2.378373040564486,-1.777823267131625,1
441,5.812301799141467,7.022782229084202,2
442,7.509950863675648,1.5891535125045289,0
443,-2.222680766581947,-3.7279868156425184,1
444,-2.458982377295321,-4.561279277171403,1
445,6.181137697617261,1.1203522049210384,0
446,6.922338841694924,8.432124411920839,2
447,5.684740319037225,6.953936945351801,2
448,4.854403646742124,6.486086764959445,2
449,-2.8243696392252815,-5.8949954929545445,1
450,-1.8930006754981366,-3.1568411245097376,1
451,5.003930292737402,1.9471147321708715,0
452,-0.42737426115791877,-4.7322430758768235,1
453,-1.059915413293596,-3.0725037988566397,1
454,5.836424794688506,7.914185158458299,2
455,4.120902008450929,3.2477639470895605,0
456,6.160267541721704,1.2597965892044598,0
457,-2.3016498455908128,-3.5054894144259268,1
458,-2.166816927568201,-3.5184457275620336,1
459,6.8392056932307375,2.39109594908793,0
460,-2.2337568718674805,-2.184041221894274,1
461,5.405776155263676,2.241662273082217,0
462,6.8522628519928945,0.49401865411377055,0
463,6.882759510528,0.6466428837310212,0
464,6.4658986940835215,8.257961947021219,2
465,-0.9438116262258329,-3.6375239911359527,1
466,-1.680634051198472,-4.9702526132734395,1
467,-0.44117571483490914,-4.426549642061483,1
468,5.406976194994923,2.343968980167719,0
469,4.152236258970538,1.4315556139138637,0
470,-1.7897479584568012,-3.453731003998606,1
471,7.255716083781785,7.072055194166514,2
472,7.32110179707183,8.608244664671869,2
473,-0.6146443465108534,-4.789361490511841,1
474,6.502064622002404,1.8615066662381665,0
475,5.243921350973576,9.022960369729304,2
476,-0.11638176577704651,-3.050977284002509,1
477,6.067601476468,2.060592247920494,0
478,5.891252741583431,8.491315330632032,2
479,6.219154058831582,7.278103833108098,2
480,6.380232596292328,0.9872480888624456,0
481,5.698840938146148,1.2530877584598796,0
482,5.13296596917772,2.578304906752018,0
483,6.3680873705125585,0.019110534030443826,0
484,6.581702124410417,7.146455487733462,2
485,6.404760212193466,7.967024479397471,2
486,-2.5650415040951593,-3.906337107764074,1
487,6.795151280389083,7.8946247590934435,2
488,6.438422746225914,7.471416822741517,2
489,7.148488439130678,8.462109014864394,2
490,6.128528570266857,7.220076705387855,2
491,6.548578488824574,8.726305211708196,2
492,5.21491939445011,2.9576318868250953,0
493,-1.654241969096399,-3.5407719154177815,1
494,-1.2186970364659748,-3.2072995704112066,1
495,-2.9291975084795627,-4.228296323490519,1
496,6.542409777733973,9.661583162958589,2
497,5.741882691571442,2.576165582469383,0
498,-1.6133307523725322,-4.027205857508469,1
499,-0.8794872022195078,-3.6736598251384307,1
500,-3.3687918636279144,-4.513661505048148,1
501,6.17204452935982,1.0303336972795796,0
502,6.883783974090043,8.808784797781783,2
503,5.806471114817671,6.7782409238337085,2
504,4.2634217928453575,9.173567207532214,2
505,-1.7076569970737165,-2.37394585524642,1
506,5.528083564855469,1.8273157622782366,0
507,-2.839827494977812,-5.064053930714412,1
508,7.196044572033139,7.556363224963034,2
509,4.024931136935437,8.643135278703369,2
510,-1.446426807406426,-3.615599561976945,1
511,4.60408541907871,9.39108460267039,2
512,6.559937896869322,0.5977151493959794,0
513,6.730564917152112,3.0226966441327248,0
514,6.063727931535514,8.592631025363728,2
515,-0.6998039471167343,-2.2251339737673144,1
516,-0.4276121614178072,-3.922822923748948,1
517,5.697720087032744,1.7169638393816582,0
518,5.444230518625205,7.80903278497409,2
519,5.508043152748967,7.48239772278369,2
520,7.931832701904236,6.973388803137632,2
521,5.534449366848791,0.4703629733841055,0
522,5.335197691748235,8.008518792260952,2
523,5.802876346145777,1.402857643681027,0
524,-0.5129867246878147,-2.884799665185371,1
525,7.210702808853528,8.290366433516935,2
526,-1.6654524965982809,-3.4315092249448242,1
527,-3.45097818398985,-3.3229924515977323,1
528,5.909596367301128,1.5944519135832216,0
529,5.446223660047172,0.8241739064011404,0
530,-0.8916653975870024,-3.339010457430035,1
531,4.134662083121399,2.6522596635211237,0
532,7.0536459246889835,7.267627991854645,2
533,5.756405193886051,8.003608260031399,2
534,-2.5036946285624895,-3.8619621430268363,1
535,-1.1264214353089996,-2.3389766304417696,1
536,6.629917608399497,1.6001212724560119,0
537,5.873808761485167,0.4223869485525338,0
538,-0.6395718595739458,-3.268715451216269,1
539,4.077360269293991,2.152245884776385,0
540,6.148127021224509,7.22544900645055,2
541,-2.6573313635725384,-1.7815429660365554,1
542,5.2968465947554275,7.695598702695676,2
543,6.721246642744072,1.2169952966519126,0
544,8.292148760132372,7.535619831513578,2
545,3.7167440231233257,1.311989199191768,0
546,8.033461738921872,6.787282249715149,2
547,-1.4135837603310217,-3.031715797945206,1
548,-0.7605547715565932,-3.379389733286519,1
549,5.0040372850963974,0.9945749703009737,0
550,6.591678019104682,6.903923480666425,2
551,-2.1921105227363533,-3.2890225528563235,1
552,6.585819110603467,8.877290791126708,2
553,-0.3139404912925572,-3.7348175994844186,1
554,-1.5494641959996414,-2.040801463775909,1
555,4.857222293700054,0.6577955070801336,0
556,4.959293435544894,6.653363612708246,2
557,5.772547099253034,0.2148406212095899,0
558,7.781374834284364,7.980061830384091,2
559,6.850306940415964,10.142338972060918,2
560,6.614264192400232,9.589056137125096,2
561,-3.801524408276158,-3.8926800749688706,1
562,7.897480137074761,7.376051011189979,2
563,4.96079350704528,2.028182865291767,0
564,5.7904568615327765,2.2762632077190936,0
565,-3.2675734863067127,-3.0973801472220006,1
566,-1.745599794650197,-3.982348843269747,1
567,6.045668983093923,8.601017436514402,2
568,5.707946284739455,8.141375478766767,2
569,-0.8421573058377169,-2.0528748506846877,1
570,6.671137282876532,9.331753245036504,2
571,7.181250944913452,9.849317790037452,2
572,5.4544626213455185,7.594873446641044,2
573,5.502232330465141,2.4733171984659528,0
574,6.361341087801892,8.02419720330471,2
575,-1.694019529037625,-3.1524939316226845,1
576,-1.1575094369712744,-4.04950533731492,1
577,6.918484436308111,8.166296483767603,2
578,5.480272201690683,7.834786202380408,2
579,5.652907291752984,1.0500024404900188,0
580,-1.7529873888436702,-4.580154723973883,1
581,6.0375119935361905,7.983757592754816,2
582,5.205472639819951,2.568639231252007,0
583,5.855149639689416,1.4385696559823675,0
584,6.315113947499201,9.535949372226703,2
585,0.9490109252377832,-4.794713291573451,1
586,5.804400596979413,1.7587484235206499,0
587,6.814069515441551,7.485809155978427,2
588,7.283344476774602,7.656735548047236,2
589,6.06927306056633,1.2929434134842765,0
590,5.294776859086803,1.3873051109753345,0
591,-2.2489831480113596,-3.8569300934286956,1
592,-3.2570856005767364,-2.667364439741026,1
593,5.582311646423785,7.255436327676614,2
594,4.749755084733913,1.108375601764561,0
595,5.21697328895293,7.839262924078612,2
596,4.504329908108792,8.590265543808428,2
597,5.966163503362829,1.449719829191033,0
598,4.37413445376777,1.3639525283580074,0
599,6.201341881257487,1.8037992439461439,0
600,-2.0216163655779615,-4.795704229637783,1
601,-0.8844990742434489,-3.8778650726940183,1
602,-1.8889137744331983,-2.791628037799009,1
603,-1.7440584566948876,-3.3298657312891184,1
604,-1.1258899583289237,-2.1990569768822024,1
605,4.326991307575337,7.795767509132878,2
606,5.761368541192842,7.680252062449296,2
607,6.053070940678727,1.7129529320459413,0
608,6.74671263594802,0.7311004074152792,0
609,6.666709910679223,3.5944155069574095,0
610,-1.1215163238360093,-3.470639802522373,1
611,7.468019097006956,9.239275504059666,2
612,-2.0089130726780127,-3.946784261803567,1
613,-0.855092152989208,-2.139906922660378,1
614,6.604001317132963,8.909934773917357,2
615,5.417121866823632,2.5854971832237523,0
616,5.665953984337611,1.4279210560595628,0
617,5.125150055725978,7.203824466516934,2
618,-0.056271259199531354,-3.125226243774801,1
619,6.014551500531307,0.1488883566944088,0
620,-1.4417335601973646,-3.4841748954909155,1
621,6.484815812095047,1.3927672973501202,0
622,5.518067725366626,0.048383233738972464,0
623,4.049240380987209,2.513779194642508,0
624,-1.8009415406585583,-5.133791050126278,1
625,-1.6709712836585284,-2.680589861585094,1
626,4.796484088956375,2.6098180272915785,0
627,6.222039403082286,6.859155949393699,2
628,-2.0134640071886913,-5.083209519203505,1
629,-1.443050365109005,-3.9724755801486777,1
630,3.986606122583324,1.0002796039025246,0
631,7.513919609881796,6.402285618903903,2
632,-3.1107317270668196,-4.117750704664731,1
633,4.864220462771007,2.3298667943785123,0
634,4.158259385222319,8.12945547297356,2
635,5.803604779213486,7.181257579735019,2
636,5.243593313993692,7.019235106965081,2
637,8.042905682745394,8.027055295701325,2
638,5.267198160011087,1.7649311724468282,0
639,6.8229612972752784,6.593581883051346,2
640,3.91272051982719,2.12751120371952,0
641,5.8669281498556805,1.8346786095859509,0
642,-0.5398351248272965,-5.727937186457023,1
643,-0.783647946205937,-3.6251586895065007,1
644,5.496590830209571,2.4847610755931644,0
645,4.305909436193553,0.9839345613871361,0
646,5.706159113061598,8.618055183871054,2
647,-0.814977732285667,-4.248239502541132,1
648,-1.672941190290871,-3.3227958225844496,1
649,-1.6182076318490077,-3.738215039391774,1
650,5.28347133467815,1.7947695560916725,0
651,-2.4431159048069824,-4.189262145331166,1
