tickets_sold,price,student,registered
463.6673081640339,14.330630776360648,1,0
512.9758534419568,19.21639656827201,0,0
517.3035794167628,16.255464321946313,0,1
466.576335784801,13.974386203344494,1,0
518.3742675927178,14.675512758481092,0,1
516.3197650133594,18.83299972564284,0,0
521.6771845506963,16.929832433999024,0,1
470.7587424082641,13.191482325439912,1,0
517.4854879847306,14.241371576639976,0,1
516.9526513938799,17.799956722014976,0,0
518.623040446265,19.974132435257758,0,0
470.5561378895135,13.160293721096274,1,0
488.25155788111925,8.207908049471015,1,1
478.04101518549544,9.674584831236626,1,1
514.3821280436596,15.15974869505592,0,1
493.611932972245,7.339524929237043,1,1
478.36794011217756,9.588685554710812,1,1
517.0095402248133,16.333190702843233,0,1
515.6153523791844,17.55985023063247,0,1
519.3837973835168,19.034902564062005,0,0
481.2687399650893,9.232649658210546,1,1
511.5620543412031,16.606596805234805,0,1
516.6735888683951,15.168722266936479,0,1
486.9478535698449,9.275341863079923,1,1
492.0583530407905,8.369381608569423,1,1
515.8297689954055,13.60562488728681,0,1
519.0457160684607,15.912687935819855,0,1
488.2147036513243,7.726429763187756,1,1
515.2972551061127,16.140656242947465,0,1
518.4180504016384,18.21183444111234,0,0
520.0483580442962,15.265233958398298,0,1
513.5507664447229,18.627728268641714,0,0
518.954854873628,16.174600237957343,0,1
512.2741619993658,15.30084640220658,0,1
516.6083851375005,16.95909535250714,0,1
487.3487021744752,7.916322320640418,1,1
513.8113567467942,19.41386308153576,0,0
514.1528311912041,15.047341880907133,0,1
519.5489017575142,15.279943571256922,0,1
519.0232549426514,16.59592117161045,0,1
481.6680629376141,9.585318030092285,1,1
475.3463536357751,11.852474591322792,1,0
484.7430722223788,9.53351081833983,1,1
516.180892487462,18.58438062384425,0,0
524.6638525867791,14.52664502992921,0,1
462.48476337084026,14.04585732803337,1,0
488.77274320084956,8.397660016973772,1,1
515.4047310431454,18.620269672419866,0,0
516.8716970543472,15.032407254403871,0,1
482.70425524594384,9.946185896745387,1,1
482.87413572741406,9.581589802861188,1,1
484.60326234977833,8.765585088082128,1,1
518.4815530801542,14.727823534312607,0,1
494.6195395187028,7.839870338466471,1,1
519.5322331753727,18.240164911407337,0,0
517.2708858995543,18.345618914179507,0,0
484.62083151394245,8.850709058252555,1,1
478.41488404508794,10.986763037169162,1,1
521.5241168435523,14.324530566213568,0,1
491.0160498721846,8.70417093209436,1,1
519.9000205406898,12.947601595023395,0,1
516.6666999617771,15.600571094310506,0,1
516.4227212692322,17.422551206172994,0,0
519.0787735908813,18.093410477835643,0,0
483.88123009716156,10.042335368440993,1,1
511.96887253541763,16.895071570421038,0,0
487.77298696231685,9.095920412395241,1,1
519.8134931614226,15.800929646665127,0,1
477.131559931935,10.525444236440277,1,1
487.7694477069853,8.079906891510387,1,1
515.978117645743,14.375975149760135,0,1
515.2374370630704,16.8044363234026,0,1
482.05500384566,8.974939855418402,1,1
519.2337813623637,14.263736065730328,0,1
515.9298361386203,14.282514162692774,0,1
518.1778710211531,14.027443676432535,0,1
486.5539169136422,8.560327794574007,1,1
518.3302443736103,16.088220476449344,0,1
514.6130424643547,15.887766068573464,0,1
519.2055042458195,13.825729697174655,0,1
519.0835086179493,15.214586074704235,0,1
490.3718546429005,8.597840264927482,1,1
488.81705757093334,9.782440404104442,1,1
511.786238580129,14.8436402727707,0,1
517.2123331303994,19.371524681799766,0,0
484.7386533444055,8.8413947930415,1,1
489.61058488994706,6.812914069361778,1,1
520.5060908917725,15.047002445368644,0,1
495.5379368397111,7.728253050469913,1,1
481.8871775394595,9.74712841167684,1,1
472.88802603674515,12.320172107600213,1,0
518.0497748419397,14.39498734392701,0,1
487.53998486933125,8.991097174987697,1,1
520.4104896650811,15.577793954224381,0,1
519.1027095341998,14.830256182200872,0,1
463.5401421457914,14.64218277204502,1,0
483.0541746103745,10.648817861485808,1,1
478.50104524635617,10.71546859216999,1,1
520.8629212037204,14.765681275441231,0,1
489.9582242490574,7.518041543897145,1,1
485.8969250803493,10.22007851423828,1,1
518.7800142912387,18.583654714700224,0,0
484.82842288791716,9.038166312002009,1,1
477.21741112673925,9.62832010285517,1,1
518.6408424088115,13.395563599487348,0,1
475.8122627112912,10.629121205332497,1,1
466.62406202730534,13.874962329103308,1,0
522.2125978355729,15.352271582071474,0,1
482.938329026379,9.890916750478691,1,1
483.3267614918515,9.556952539327348,1,1
486.73593812659743,9.116828115569078,1,1
488.34960274133675,8.69222567785544,1,1
511.2070645843856,14.260857725644218,0,1
468.9165106124174,13.287214280903367,1,0
519.7163508444444,15.361203059771675,0,1
516.7886955760466,16.083198802688198,0,1
471.4929051978009,13.200660008719197,1,0
489.40042264252935,8.146798484219438,1,1
478.3211742465072,11.423767152603343,1,0
524.8703401859904,14.87243783799007,0,1
486.0261517950168,8.972541623310429,1,1
480.78558814997837,8.9019084172064,1,1
491.61837899666676,7.469487102644376,1,1
512.3925439294156,16.07446514053551,0,1
483.52866854513934,10.072629746233783,1,1
493.58585061348015,8.176714835385509,1,1
468.1025141163396,13.805982111622153,1,0
518.5797922935142,15.952830861811655,0,1
484.10374590550543,9.038447076647692,1,1
523.1063486883771,14.051501373805923,0,1
519.6144760218936,16.613381535261023,0,1
518.7010400966798,15.380921433772226,0,1
518.7149959392245,14.748962544787958,0,1
466.4889314141238,13.772845395672908,1,0
518.7077658767382,16.622208487850152,0,1
516.3588825214907,14.502839853311134,0,1
520.6991807839075,19.69142254525679,0,0
516.079755190332,20.94316017072471,0,0
492.6897356552065,7.883435165764521,1,1
470.4061632396496,12.450746411271936,1,0
517.7638976329572,18.402144919407796,0,0
511.21807357590023,14.84167286295078,0,1
514.7290928589791,14.790026264115806,0,1
517.7854423646938,15.30079543936705,0,1
514.360730877884,14.179624479865263,0,1
496.13342884489526,8.377336511119108,1,1
479.930336025545,9.301290483982577,1,1
518.9757375032144,15.15491185973371,0,1
522.6176875367584,15.8740798091602,0,1
519.280119168266,15.40935502492564,0,1
465.2275614705007,13.771846635560763,1,0
516.8007485643183,13.8570479604585,0,1
489.83011497300424,8.616583688884218,1,1
476.0359921631619,10.848379950883444,1,1
484.19481387505675,9.392078046551669,1,1
519.7746386325357,15.747392961546318,0,1
515.367269025406,19.272734737162793,0,0
518.0923956877947,15.425335856928786,0,1
486.2575381387713,8.769095948471826,1,1
512.0619755022689,22.57157921802631,0,0
474.63130632828717,12.603844077590303,1,0
490.54014783627025,8.961678782256849,1,1
518.019834668472,12.57516367454475,0,1
516.7607648609264,16.106266657594723,0,1
517.6872031629343,14.447747050315073,0,1
471.27174506612624,12.939205893988358,1,0
515.4953154246282,14.471959449118168,0,1
517.7898972614522,14.861317054725154,0,1
471.38271497887405,12.71575290157937,1,0
488.3069019064405,8.956958224219353,1,1
478.0792544025019,8.947198517346154,1,1
519.2718917532999,14.845794688514118,0,1
487.94262463725164,8.83212277345372,1,1
518.8997773291685,20.308518452326016,0,0
516.0686411864342,15.881416919759259,0,1
480.91768264671714,9.88744231844659,1,1
492.88383506067856,8.267551118888225,1,1
511.20780154881305,20.256820831848366,0,0
522.4346130704658,16.131644509195887,0,1
525.8890451092041,14.446595671198434,0,1
518.8228142472346,16.523852017199804,0,1
520.7155857979297,14.31677405700021,0,1
489.4677886000033,7.157968161594923,1,1
515.4757102454461,16.10152598615317,0,1
521.2213951536884,14.880481219569925,0,1
518.6946774151168,15.976921564574983,0,1
488.8233666943613,8.24579783727581,1,1
519.2033154017174,13.738229988252957,0,1
517.4281807375112,20.23187178862397,0,0
491.2312408630011,7.592731436604232,1,1
492.6694903131067,7.438969488562636,1,1
494.17854281681343,7.074413109235648,1,1
515.9609519750902,12.205527701692422,0,1
519.386425637183,13.960895616735609,0,1
500.7222711691698,6.8305920415879635,1,1
491.5454294259199,8.96439451539017,1,1
514.4653690525746,12.763582649675353,0,1
492.5078420201694,7.905726580824011,1,1
478.43185095863674,11.332061996209656,1,1
483.5189468009584,9.345124240612073,1,1
515.0862776256997,15.052805675407726,0,1
489.04471537482846,7.379248019680142,1,1
515.1641277298294,18.75440233405123,0,0
519.0307839845669,15.048108563136617,0,1
518.167897791013,13.394819204212942,0,1
467.03724187551194,13.12618068088062,1,0
512.1760371231212,20.191232457065098,0,0
519.1914520227007,14.65174188116062,0,1
521.2785218882701,14.802763631595715,0,1
475.19603902897734,10.957903584504576,1,0
476.6220691406064,11.600766131390413,1,0
459.31925484227025,14.057695101428216,1,0
487.0061143888144,8.338449353419493,1,1
520.5606970123242,14.070288365557584,0,1
485.7555474589108,8.307416884028644,1,1
516.209676276363,14.94253387299917,0,1
521.1172668496564,17.84158408913421,0,0
515.7508614568542,15.126516505970235,0,1
514.3821686131614,17.639992322876942,0,0
484.67674507707375,9.774000002075786,1,1
524.2870230004017,13.942944222660397,0,1
516.7528828305449,16.3202683189321,0,1
518.7102206420589,18.989967347242615,0,0
522.3755653117032,14.154355571604771,0,1
517.0120722448088,19.911460609582317,0,0
516.140045048086,17.625503120896887,0,0
469.0686954931966,12.45293435498259,1,0
481.92468432900137,8.999924473389385,1,1
521.3835719566267,14.878833196711792,0,1
495.17893040438224,6.991414531629374,1,1
494.0651183062449,8.079353457386635,1,1
519.2994822120797,19.168234342423432,0,0
489.8926329892288,7.6801084406400895,1,1
513.9327681808326,16.266429298665848,0,1
519.0399363932964,15.495180888785987,0,1
516.3081755032607,14.48575960928893,0,1
517.6181844091223,18.779707534699938,0,0
515.061918537483,16.86156412383182,0,1
515.0419288600576,15.935988450876318,0,1
484.1801071629399,9.380219144866171,1,1
521.3685093693977,13.584481229565723,0,1
518.2677751584823,16.629611318645956,0,1
521.1141650184658,16.052401068873976,0,1
483.12261751858574,8.85159461244013,1,1
485.33750046608,8.450301930791216,1,1
469.92170544538146,12.812096061223228,1,0
524.977878822226,13.798063319133027,0,1
520.21117256377,14.529214442292659,0,1
479.79488761441684,9.763160514154515,1,1
518.4946271520239,13.192378722757429,0,1
488.1812567442213,8.685925625757726,1,1
484.0161676772217,9.113755972879837,1,1
519.7983977582402,15.103568037323328,0,1
490.68219679244595,7.821063045966574,1,1
517.5748690019018,13.81784710867294,0,1
521.3451042085941,16.089165382458383,0,1
486.2140394833476,7.775470907183709,1,1
479.07824995815054,10.008650956308436,1,1
485.7740073791333,8.517634684891508,1,1
479.12181211873997,10.079796350300935,1,1
515.9821722662879,14.578921494594987,0,1
519.932016401919,13.833528679383695,0,1
520.9469765426737,15.856554856393462,0,1
519.1550802708598,18.9826087777698,0,0
514.3618829862831,16.448576585324453,0,1
482.1305059467115,9.892200085137837,1,1
519.4485662920019,14.770573371056203,0,1
488.80861278384083,8.550332398337027,1,1
521.9078932612127,15.02337234328725,0,1
514.2979132862242,19.19021001785919,0,0
518.8216576739952,14.118251473268192,0,1
481.4841616485785,9.841939573024577,1,1
488.6221517228723,8.602636508189603,1,1
514.9325203599922,14.576972254846687,0,1
485.6840778540918,8.459311662627497,1,1
483.03939489779236,9.231017267343372,1,1
516.5858131072232,14.307947398279145,0,1
490.27689533493907,9.134970109990295,1,1
461.30647284425845,15.766603071101871,1,0
485.7872107201578,8.946390539928657,1,1
488.5416197834828,8.565995261701351,1,1
488.42098670389,7.332310771852099,1,1
517.4420341904399,15.05022192476407,0,1
518.922536517235,13.890769056750393,0,1
491.21439673988425,8.624441881028428,1,1
518.9197711215661,15.151607593647142,0,1
494.7688258655797,7.269010550177848,1,1
469.6319451091778,13.157462752398459,1,0
485.728039832227,9.304515175426044,1,1
512.7285624800617,17.70289998033335,0,0
516.9066506718308,14.607690807870913,0,1
481.3934591167714,11.169333637822195,1,0
518.2414889534908,20.575500935842406,0,0
469.49433773569024,13.330563276548844,1,0
518.2719813280638,14.820411499020897,0,1
472.06475467599284,12.836564169343838,1,0
514.7127543299152,16.13144360806577,0,1
513.2974875347269,14.90583444807939,0,1
483.66430990393695,9.330816771275753,1,1
481.4355250196362,10.518629560365495,1,1
487.97739166841507,8.653832851997802,1,1
521.4789301663376,13.907364675493268,0,1
490.7172539636466,8.175499425246379,1,1
517.5630610548673,16.4286638344393,0,1
521.9458835386413,15.091428308514057,0,1
491.706918746105,8.497668711730325,1,1
481.81641970118517,9.97364437979916,1,1
514.291667462681,15.99795738567716,0,1
485.47563614844046,8.52435223209356,1,1
489.7977813009064,8.028063162914549,1,1
517.5277772894672,13.42947139893879,0,1
523.6908425580124,13.206111079073763,0,1
482.2725406509193,8.735013548154003,1,1
489.75864961688694,8.106804052963207,1,1
