sales,advertising,popularity_index
152.4865236016686,20.39563613072187,13.644737837547364
140.38729394993095,27.507225713921013,13.512747648079477
116.77398084511911,16.9580382369328,14.8785218075382
165.46291752810947,33.21226316585384,12.940292761611262
123.84715834929145,28.131534183241943,11.696056837254869
235.44338178764912,44.65308633002522,14.358656170196126
144.7253560723922,28.840570839643323,11.495439990485135
148.60200190157974,30.01132065719608,10.94313619607776
125.28233749778627,18.728615432208375,12.437793656594565
129.62060293614144,15.476635564954677,19.920379311690798
146.86777794676553,20.003398004426018,12.911388310888215
191.6163450860575,33.250173929476304,11.694825134595202
80.32183108777974,11.988386043249857,8.363709894737024
164.463853345629,31.918870007236634,6.872769135356124
108.41971245765505,17.634846832180475,12.474426959878084
99.34579957264,19.17529631878982,17.586690626119978
154.6552990925475,24.326891898287876,14.401059162322472
234.21125750273495,36.834127752855665,20.27927170488936
152.24262386860076,21.797168332677824,10.979941124601222
210.76673212736432,38.00890146341351,25.798648705604954
106.88727900110625,15.953499259432132,11.583864252028969
140.90644179543688,17.199779398337675,20.32473244818867
147.95649869667463,25.63956393445238,22.60552882007773
106.63286021406854,18.192081084716758,17.812756636568693
197.4715482837708,33.416283962509596,15.482086643922305
212.91674935480174,34.47207789388067,15.384471441473435
189.2477551449687,37.03812408876094,10.470833846399415
139.66951455082133,27.633930513381557,18.30952092839086
98.68956958679031,21.91033699452925,26.866003891376863
134.31525568788646,20.464698493036334,10.768021461526082
68.04936686010589,10.573215257185392,16.1868158959955
90.00871153492942,14.155157362265447,17.844583229878047
225.53399734849754,44.877332012057636,13.739566188872658
71.22222386716928,13.739131608675418,16.415959098751582
145.93547957553753,19.682021152176773,17.83528460246775
162.15024613464462,29.695177916344665,7.126528903646853
199.37938591284518,34.59689755451431,16.081497629285245
138.62740599593718,21.885931616011785,14.505321267658916
136.37912469124643,17.561584821090122,20.416195240727852
130.48335555344113,17.660469819677914,15.731591647009935
178.89581079041417,29.73436049112155,15.696768045855672
145.35040221252677,23.24657038965798,17.771792904107087
153.3311479982294,14.45774065762012,17.547599696443513
164.59932564411042,33.57105283355733,17.41325718169248
156.19047179153898,26.373552124395708,22.376028640256127
122.45503244586259,22.38487590509437,11.14735188890352
44.402477949645444,3.279538440912802,21.07122659461009
204.3936410575394,36.34010898805675,19.69808256798453
91.82513042025724,19.4309079694037,11.658644431765591
133.5756596921867,21.023535234129064,16.35485226447765
99.89255887806151,16.91117150744551,13.407946829371994
162.266871873334,26.742935980330696,21.84848853358343
168.20611196891878,15.335998836843007,23.74222579392987
120.15595954099109,23.109537633221105,10.089382967921066
109.44904117165333,14.075636751735136,15.188586508791227
99.04359072307444,25.603696306651017,4.032742983887065
78.96061606138284,10.888287041104494,9.430790770454157
76.0548813020845,19.333180215761093,10.07527359503074
79.05704126587975,14.290840566916817,10.308909627595714
173.95939925651368,29.889892359686847,11.393755300706054
199.2473955274632,35.434731937577475,17.327621085874625
162.3825523675823,26.409055120443856,15.219113307536213
109.18075750349134,28.642982180206317,11.862480929195304
86.32977054030846,18.432899149350703,11.394635063455393
193.97142613423168,23.843565052855826,16.54536942049721
