y_kilometers,price,operative_system,time
17.396314786310842,5.849068829411209,android,normal
11.745371163570152,7.376438902563219,android,peak
14.793762960426553,5.778291799162288,android,normal
6.166233373065526,7.278961372075336,android,peak
17.289428690179125,5.948255475761399,android,normal
16.387262356506273,5.841960816150195,android,normal
7.377381647936492,7.493103660635437,android,peak
17.049739584367924,5.505590099260411,android,normal
4.470762409101495,7.758742888462695,android,peak
16.609268260223022,5.620265349535801,android,normal
11.12409007803471,7.761956433662516,android,peak
14.873753491496982,5.731301002144746,android,normal
4.71978646622089,7.759356436612124,android,peak
17.218809152975034,5.11295361026198,android,normal
12.670040521887257,7.391856915681321,android,peak
36.13136716823389,8.362515178950352,iOS,peak
6.0761359265998465,7.62726117211598,android,peak
32.71345686036209,7.122441824910242,iOS,normal
11.144350312868424,6.3855944131292315,android,normal
32.83394210090119,7.982052117621412,iOS,peak
22.56171882805109,4.955773477145503,android,normal
10.577014166600934,7.518222533067205,android,peak
19.670927519147664,5.140096433179521,android,normal
21.138815817773033,5.4496567664298805,android,normal
7.660962493012854,7.534759915493216,android,peak
19.184016369490887,5.484458201729033,android,normal
6.557993098408348,7.672800103398641,android,peak
5.842977379406781,7.667620482598789,android,peak
17.93378968440442,5.345544214963184,android,normal
11.641966084546258,5.666635957755089,android,normal
10.242876826219725,7.180772986185191,android,peak
6.395011849806569,6.835595287060731,android,peak
17.02823192156268,4.821677744743083,android,normal
19.348881139742872,5.666046233942231,android,normal
12.643975437641359,5.486369030783383,android,normal
18.283772120891157,5.773248351106777,android,normal
31.776833454850866,8.814156613952964,iOS,peak
4.883998676115247,7.434190456362268,android,peak
12.08091218894169,5.7511026920730375,android,normal
34.256544683341865,7.094838763081606,iOS,normal
5.634766154280235,7.947194748638612,android,peak
12.51237164550673,7.185184431621224,android,peak
20.438197716493292,4.911619617358202,android,normal
14.19319682967845,5.183651057763537,android,normal
7.98706639669961,7.390199189595783,android,peak
14.507003000675411,6.635428409977708,android,peak
35.3356605301565,8.489716716507717,iOS,peak
15.595212200892197,5.702596894713177,android,normal
21.273287066987947,4.610684249334163,android,normal
6.003310532901731,7.658813715528637,android,peak
2.982224025580758,7.872545336724337,android,peak
4.901061276472665,7.9600507196722265,android,peak
15.200032781686396,5.50188286625037,android,normal
10.6695151717302,7.203865794619439,android,peak
31.850845121308193,8.99505128597835,iOS,peak
11.279756276264367,7.383267196518907,android,peak
14.892715883770583,5.816876339516507,android,normal
34.9443672608955,8.38496929977631,iOS,peak
31.655080658240976,8.602775098360262,iOS,peak
18.96424297218965,5.1979904935947845,android,normal
33.79373208340292,8.852574877541512,iOS,peak
13.764667492711961,5.368984166708147,android,normal
11.836192666094046,7.145952735918587,android,peak
5.525476926996758,7.6695550145818085,android,peak
18.98899549123412,5.799336820439146,android,normal
21.21959841392617,5.036938140008986,android,normal
8.991925291753263,7.6420275437941285,android,peak
5.350598657175066,7.676394600726767,android,peak
14.546502155687568,5.5724221572004025,android,normal
32.255399551310866,9.009694323475594,iOS,peak
16.63092486621782,5.456246552500423,android,normal
19.414590562639496,5.4141800331707355,android,normal
34.7016344077265,6.575857494276266,iOS,normal
34.563164981178886,8.368135393338887,iOS,peak
30.73338240785911,8.902660328595303,iOS,peak
14.983290618897236,5.28478046327197,android,normal
31.501436552942057,9.279824846748397,iOS,peak
13.487238826718693,5.544401609054698,android,normal
35.591810263357004,8.678979991695407,iOS,peak
19.69197304981557,5.325154146334258,android,normal
17.250870797576937,6.318806444828138,android,normal
9.567456867880498,7.0624106658366195,android,peak
7.717508792301549,7.359633906734276,android,peak
36.7551307997555,6.967250420044812,iOS,normal
15.794491740689182,5.267400623813858,android,normal
12.856300725893279,5.412673435082792,android,normal
30.232278828834126,8.629541907763452,iOS,peak
11.728292000090196,7.871892053637338,android,peak
17.90703075276968,5.528357638494396,android,normal
18.624913962622017,5.606366462249612,android,normal
33.274821807151206,6.117827188618223,iOS,normal
16.155716680744256,4.957612792504843,android,normal
16.375207195973932,5.282432183480082,android,normal
9.418983958101517,7.670454566790505,android,peak
12.866550168087942,5.712295340919636,android,normal
17.54977132718957,5.304384929831912,android,normal
3.9551211527343,7.363551216798972,android,peak
7.092723437388581,7.462471143763758,android,peak
14.655873389450472,5.932701975581646,android,normal
19.07320329311332,5.28360290094957,android,normal
14.292401299943569,5.2335454866022415,android,normal
22.23574989670439,5.036266339137694,android,normal
8.449674733739997,7.507212467539378,android,peak
16.786400527502657,5.671758636263526,android,normal
19.3667695032162,5.679549310173244,android,normal
13.750154941045688,5.479707020534364,android,normal
9.008377863462066,7.517534364839761,android,peak
8.327545092833072,7.394074566775638,android,peak
21.631065644605172,5.486724473977085,android,normal
37.23894805425724,6.728797837123862,iOS,normal
34.527526453715815,8.899798883085365,iOS,peak
7.498280697169565,7.710051389394478,android,peak
14.817605644322141,5.294865846295516,android,normal
16.921803237160578,5.1676566670881625,android,normal
18.02355259380331,5.848415421204071,android,normal
9.520969885430533,7.354448878096761,android,peak
19.23127379778097,5.333384961846096,android,normal
18.302966822679526,5.505821223764475,android,normal
36.777541741867175,8.953410348000542,iOS,peak
17.11119240536277,5.664482353277651,android,normal
5.8800746234878,7.857166897884929,android,peak
17.18295870630421,5.125392251382014,android,normal
32.472173614884774,6.5059923707754415,iOS,normal
8.743771897150422,7.8285277325110325,android,peak
8.09534263005528,7.490008050486475,android,peak
30.822711947718595,8.103861151685745,iOS,peak
34.7545752239174,6.79648251544802,iOS,normal
9.886232016083685,7.135184283017343,android,peak
3.6955646685668526,7.195704828057316,android,peak
14.03819904691075,5.197956809341692,android,normal
14.739010994683039,5.287260345771651,android,normal
6.651770569718557,7.72006120160793,android,peak
2.6490681996451553,7.7190047023828745,android,peak
5.28645928808475,7.513961639016841,android,peak
12.4189481377778,5.6890375275746425,android,normal
4.370636695491938,7.342442943491007,android,peak
17.717780521656234,5.057162641299501,android,normal
8.531009388951105,7.0342206468916375,android,peak
5.15555716226287,7.887818369444573,android,peak
17.637755130727964,5.380594176794199,android,normal
7.781523608596805,7.361045765146898,android,peak
5.748033901965288,7.587645263304216,android,peak
12.764867760547666,7.207374403104168,android,peak
17.27031153264746,5.823986764746738,android,normal
7.986486145419899,7.183212647197255,android,peak
37.943999151583256,6.795783629535458,iOS,normal
18.536546245232483,5.736703703773165,android,normal
15.877387841588368,5.398515780950218,android,normal
13.909094453951349,5.430600110647973,android,normal
4.4177280763646705,7.999038761687784,android,peak
4.781345984747787,7.825233943703912,android,peak
6.418632094727402,7.9958470759345595,android,peak
11.089319351680723,7.365567371227863,android,peak
35.39436926513974,6.664420239714808,iOS,normal
7.267683200805399,7.969352605511904,android,peak
35.83597610582448,8.701329497954687,iOS,peak
20.761932786332014,5.223269623481715,android,normal
7.951704300386902,7.653700431087668,android,peak
16.647874826654594,5.623118541786808,android,normal
4.757971698703222,8.114415823256875,android,peak
20.372578126378123,5.08391469081737,android,normal
8.689295748279768,8.015079257979917,android,peak
8.367665326641111,7.740091505754513,android,peak
16.92086490723213,5.9453077628706765,android,normal
19.69841604586426,5.032792420282101,android,normal
9.96451243858197,8.020460248161593,android,peak
7.878609091912419,7.989316058927527,android,peak
20.04393934240685,5.4630697049040435,android,normal
13.94730361698302,5.437157046545614,android,normal
20.90254520108989,4.97521325349295,android,normal
35.70746229312624,8.465255805553019,iOS,peak
30.307482973649286,8.595879894802646,iOS,peak
33.96852486417888,8.676875074035214,iOS,peak
10.460166778609135,7.403659970078711,android,peak
8.721719667336462,7.746174864709992,android,peak
6.2501078566083645,7.554866178077343,android,peak
17.16783254530555,5.4256997684140575,android,normal
16.77396975577517,5.839051862049107,android,normal
1.3738181059940384,7.7719035636229545,android,peak
16.06440001041726,5.519751539853237,android,normal
20.024507926479117,5.479895088079487,android,normal
17.38969666056188,5.679838431398627,android,normal
33.651036565776444,6.209838430574464,iOS,normal
12.668486885113499,5.642771929195416,android,normal
1.2784936604573334,7.786764186087452,android,peak
20.141821433192813,5.281694241244632,android,normal
5.319658285581352,7.60815152650974,android,peak
33.79758877685386,6.817073908800022,iOS,normal
3.416758975281647,8.22087821055059,android,peak
5.198913520610436,7.652515289548117,android,peak
9.496131415949206,7.009268770378847,android,peak
13.469663380268345,5.41539260128326,android,normal
15.589983851545032,5.208404822836215,android,normal
34.8111951121186,8.76953056876834,iOS,peak
32.84439195263842,6.405475304736887,iOS,normal
8.937612305007804,7.615368568056421,android,peak
19.741751698847565,5.559921769728511,android,normal
10.911085683171034,7.442551854234132,android,peak
18.95644614235393,5.660202400947034,android,normal
19.670213665842294,5.52139068572648,android,normal
16.466849612375334,5.744445956578236,android,normal
7.750306465619428,6.901633828516339,android,peak
36.659779807045794,7.136446353952964,iOS,normal
35.635662682070645,6.150603859378363,iOS,normal
5.703313920207257,7.613843778843025,android,peak
17.589494223050504,6.0659258806511795,android,normal
11.872664820718523,7.077599431972353,android,peak
10.018538419606182,6.340945547336743,android,normal
14.9275919284498,5.701028380549482,android,normal
33.84536673802661,8.640518382610727,iOS,peak
18.088926568576003,4.970546561830739,android,normal
33.45183468207536,8.738016262211188,iOS,peak
32.22944131197629,8.657995292758182,iOS,peak
7.7259807582411195,7.394934428468779,android,peak
11.631565097103632,6.680789955602105,android,peak
7.850543051456786,7.73822132130903,android,peak
16.608673513794866,4.948174294388108,android,normal
35.557462696198556,6.692365094370714,iOS,normal
13.098157152723383,6.002733756152359,android,normal
20.382363211076438,5.229725922696093,android,normal
6.998904713855478,7.47408017450904,android,peak
3.045988444313872,7.9164179922086495,android,peak
34.661112212467934,8.256763580293681,iOS,peak
11.569615482802798,7.076666244361744,android,peak
34.21841925224216,8.117751803357935,iOS,peak
6.976283130027654,7.774264779854683,android,peak
3.886664067876619,7.674644851285352,android,peak
34.980706929970694,8.807833462631072,iOS,peak
8.074192381478149,7.630389991888674,android,peak
18.542413326186917,5.448417777849777,android,normal
11.256573288276977,5.792105847254148,android,normal
32.945796041943,9.02232739184383,iOS,peak
14.978683098732192,5.544861474623629,android,normal
18.6749958221928,5.312188247430632,android,normal
2.761852681931654,8.07041308635889,android,peak
13.575085756699895,7.8334930527061255,android,peak
14.456133450803836,5.45411677937671,android,normal
6.5606565589566515,7.391017356645551,android,peak
9.186268711460775,7.145723602003581,android,peak
12.774104136048772,7.5712585873647535,android,peak
20.744505301070753,5.407541683329623,android,normal
36.999091658613686,6.285397709439299,iOS,normal
15.95552807053,5.445581321077114,android,normal
9.520852162070229,7.382064721409142,android,peak
7.0531280484852115,7.7907832629107645,android,peak
33.6855403583461,6.308344395091037,iOS,normal
4.238401839276154,7.557181386760513,android,peak
35.31954373265312,8.447240950706037,iOS,peak
19.904678997561636,5.0952455724610415,android,normal
34.837294013631315,8.351220349979682,iOS,peak
16.04763077850303,5.475449128620622,android,normal
19.240643321703388,5.740443161402054,android,normal
16.508166685243282,5.18897156518925,android,normal
35.270763184234745,8.32279670049675,iOS,peak
11.020473411055995,7.185384223999382,android,peak
15.338662871029564,5.5899649314269695,android,normal
8.531381789521262,7.217278171747612,android,peak
14.133016894513467,5.46840547743963,android,normal
19.142766436336327,5.287911464918571,android,normal
32.265160409144165,6.758834527061978,iOS,normal
6.861858703465409,7.735376422388678,android,peak
9.1593561572926,7.967916675895935,android,peak
33.030480885772306,8.651967365555171,iOS,peak
22.38996940912923,5.325654546979683,android,normal
35.82830894611209,8.199267019237661,iOS,peak
17.829043513068186,5.411391143042539,android,normal
34.69561208036892,8.574532978230163,iOS,peak
19.246184403941683,4.95669574675763,android,normal
15.607207143259043,5.450723553462947,android,normal
16.44975874751893,5.613855365661565,android,normal
10.952616011878938,7.39596377865265,android,peak
36.31869943467857,7.106229854146702,iOS,normal
5.359528025198679,8.151017081807565,android,peak
34.96543394549503,7.017805374398579,iOS,normal
2.5737778170114582,7.3795323159987465,android,peak
18.51542338344789,5.202225792246235,android,normal
21.55367683168669,5.404210293044146,android,normal
18.509790853438222,5.515981054751113,android,normal
0.6506221600217286,8.170257847649049,android,peak
7.168241476166622,7.912534727767933,android,peak
30.881575509677745,6.605725210953125,iOS,normal
10.856021532161083,7.181282827794643,android,peak
8.301026738783525,7.43788087711299,android,peak
34.763787944494226,8.687493420687852,iOS,peak
33.857274147696884,8.790348586840961,iOS,peak
14.529275834158465,5.409708916294199,android,normal
35.08258349561198,6.865207238362603,iOS,normal
5.5978017390548365,7.412888573401958,android,peak
8.246497827788884,7.701237080249582,android,peak
9.02922713225402,7.496358606186684,android,peak
2.741439694648009,7.604227002199266,android,peak
34.14149564030567,8.487592255304726,iOS,peak
13.052847135711943,5.381168076997803,android,normal
13.185985220698306,7.144475044373913,android,peak
14.305986264803035,5.6734256091258635,android,normal
4.00547355483385,7.933211944415237,android,peak
17.447109308609196,5.559673480541225,android,normal
11.29746752189382,7.349275164739879,android,peak
34.91885899072758,5.721318576997323,iOS,normal
37.308086946556,8.28944933550762,iOS,peak
35.293478824176134,8.706360021402022,iOS,peak
34.33964573579449,6.8920560500696375,iOS,normal
39.72254061643645,6.543779321417261,iOS,normal
10.922660736830363,7.413672361508317,android,peak
17.15444628574512,5.175148840726045,android,normal
11.863231172167339,5.967637221621777,android,normal
17.989063265992815,5.8485499385434405,android,normal
12.812221706011911,5.5465530909443865,android,normal
20.754589049314102,5.2414211135970135,android,normal
4.9231473442806895,7.326263096926524,android,peak
15.929163761162185,5.66669642503296,android,normal
9.899121953091312,7.617571801028356,android,peak
31.564039077670266,6.651968955810084,iOS,normal
21.959619341746283,5.070399135273216,android,normal
